#   MM ID        Row        MM No.     Node ID      X[m]       Y[m]       R[m]         q[deg]       Z[m]    MM Length[m] MM Width[m] MM Innner   MM Outer    Eff. Area   Eff. Area   Vignetting  Vignetting
#                                                                                                                                      Rad [m]     Rad[m]     at 1 keV    at 6 keV    HZW [deg]   HZW[deg]
    131          4           35       5008077    -0.035327   -0.471410    0.47273      265.71     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    132          4           36       6008017     0.035327   -0.471410    0.47273      274.29     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    133          4           37       6008027     0.105193   -0.460880    0.47273      282.86     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    134          4           38       6008037     0.172708   -0.440054    0.47273      291.43     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    135          4           39       6008047     0.236367   -0.409399    0.47273      300.00     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    136          4           40       6008057     0.294744   -0.369597    0.47273      308.57     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    137          4           41       6008067     0.346537   -0.321540    0.47273      317.14     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    138          4           42       6008077     0.390590   -0.266299    0.47273      325.71     0.009315    0.061460    0.049614    0.443125    0.498945   1.3844E-03  8.2629E-04   0.297610    0.408310
    139          5           1        1010017     0.488681   -0.217575    0.53493      -24.00     0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    140          5           2        1010027     0.523238   -0.111218    0.53493      -12.00     0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    141          5           3        1010037     0.534927       0        0.53493       0.00      0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    142          5           4        1010047     0.523238    0.111218    0.53493      12.00      0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    143          5           5        1010057     0.488681    0.217575    0.53493      24.00      0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    144          5           6        2010017     0.432766    0.314423    0.53493      36.00      0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    145          5           7        2010027     0.357937    0.397528    0.53493      48.00      0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    146          5           8        2010037     0.267464    0.463260    0.53493      60.00      0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    147          5           9        2010047     0.165301    0.508746    0.53493      72.00      0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    148          5           10       2010057     0.055915    0.531998    0.53493      84.00      0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    149          5           11       3010017    -0.055915    0.531998    0.53493      96.00      0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    150          5           12       3010027    -0.165301    0.508746    0.53493      108.00     0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
    151          5           13       3010037    -0.267464    0.463260    0.53493      120.00     0.011929    0.054321    0.089363    0.505307    0.561136   2.4560E-03  1.1687E-03   0.334660    0.459130
